# tools/reflection/engine_split.py 1.0.0 -- authoritative UE 5.4.4 module name set at changelist 35576357 (++UE5+Release-5.4, research/unreal/engine-version.json), read from Engine/Source/**/*.Build.cs and Engine/Plugins/**/*.uplugin
# 1841 distinct names: 653 from Engine/Source (1:1 with 653 *.Build.cs files), 1188 distinct from Engine/Plugins (from 609 *.uplugin files' Modules[] arrays)
module_name	source_kind	evidence_file	evidence_line
SpeedTree	build.cs	Engine/Source/ThirdParty/SpeedTree/SpeedTree.Build.cs	5
SpeedTreeImporter	uplugin	Engine/Plugins/Editor/SpeedTreeImporter/SpeedTreeImporter.uplugin	19
StageDataCore	build.cs	Engine/Source/Runtime/VirtualProduction/StageDataCore/StageDataCore.build.cs	5
StageDataProvider	uplugin	Engine/Plugins/VirtualProduction/StageMonitoring/StageMonitoring.uplugin	38
StageMonitor	uplugin	Engine/Plugins/VirtualProduction/StageMonitoring/StageMonitoring.uplugin	28
StageMonitorCommon	uplugin	Engine/Plugins/VirtualProduction/StageMonitoring/StageMonitoring.uplugin	43
StageMonitorEditor	uplugin	Engine/Plugins/VirtualProduction/StageMonitoring/StageMonitoring.uplugin	33
StandaloneRenderer	build.cs	Engine/Source/Developer/StandaloneRenderer/StandaloneRenderer.Build.cs	5
StateGraph	uplugin	Engine/Plugins/Experimental/StateGraph/StateGraph.uplugin	13
StateGraphManager	uplugin	Engine/Plugins/Experimental/StateGraph/StateGraph.uplugin	18
StateTreeEditorModule	uplugin	Engine/Plugins/Runtime/StateTree/StateTree.uplugin	29
StateTreeModule	uplugin	Engine/Plugins/Runtime/StateTree/StateTree.uplugin	19
StateTreeTestSuite	uplugin	Engine/Plugins/Runtime/StateTree/StateTree.uplugin	24
StaticMeshDescription	build.cs	Engine/Source/Runtime/StaticMeshDescription/StaticMeshDescription.Build.cs	5
StaticMeshEditor	build.cs	Engine/Source/Editor/StaticMeshEditor/StaticMeshEditor.Build.cs	6
StaticMeshEditorModeling	uplugin	Engine/Plugins/Editor/StaticMeshEditorModeling/StaticMeshEditorModeling.uplugin	19
StatsViewer	build.cs	Engine/Source/Editor/StatsViewer/StatsViewer.Build.cs	5
StatusBar	build.cs	Engine/Source/Editor/StatusBar/StatusBar.Build.cs	5
SteamAudio	uplugin	Engine/Plugins/Runtime/Steam/SteamAudio/SteamAudio.uplugin	20
SteamController	uplugin	Engine/Plugins/Runtime/Steam/SteamController/SteamController.uplugin	20
SteamShared	uplugin	Engine/Plugins/Runtime/Steam/SteamShared/SteamShared.uplugin	14
SteamSockets	uplugin	Engine/Plugins/Runtime/Steam/SteamSockets/SteamSockets.uplugin	17
Steamworks	build.cs	Engine/Source/ThirdParty/Steamworks/Steamworks.build.cs	8
Stomp	build.cs	Engine/Source/Runtime/Online/Stomp/Stomp.Build.cs	5
StorageServerClient	build.cs	Engine/Source/Runtime/StorageServerClient/StorageServerClient.Build.cs	5
StormSyncAvaBridge	uplugin	Engine/Plugins/Experimental/StormSyncAvalancheBridge/StormSyncAvalancheBridge.uplugin	24
StormSyncAvaBridgeEditor	uplugin	Engine/Plugins/Experimental/StormSyncAvalancheBridge/StormSyncAvalancheBridge.uplugin	19
StormSyncCore	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	19
StormSyncDrives	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	29
StormSyncEditor	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	39
StormSyncImport	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	89
StormSyncTests	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	49
StormSyncTransportClient	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	69
StormSyncTransportCore	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	59
StormSyncTransportServer	uplugin	Engine/Plugins/Experimental/StormSync/StormSync.uplugin	79
StreamEncryptionHandlerComponent	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/SymmetricEncryption/StreamEncryption/StreamEncryptionHandlerComponent/StreamEncryptionHandlerComponent.Build.cs	6
StreamingFile	build.cs	Engine/Source/Runtime/StreamingFile/StreamingFile.Build.cs	5
StreamingPauseRendering	build.cs	Engine/Source/Runtime/StreamingPauseRendering/StreamingPauseRendering.Build.cs	5
StringTableEditor	build.cs	Engine/Source/Editor/StringTableEditor/StringTableEditor.Build.cs	5
StructUtils	uplugin	Engine/Plugins/Experimental/StructUtils/StructUtils.uplugin	21
StructUtilsEditor	uplugin	Engine/Plugins/Experimental/StructUtils/StructUtils.uplugin	31
StructUtilsEngine	uplugin	Engine/Plugins/Experimental/StructUtils/StructUtils.uplugin	27
StructUtilsNodes	uplugin	Engine/Plugins/Experimental/StructUtils/StructUtils.uplugin	35
StructUtilsTestSuite	uplugin	Engine/Plugins/Experimental/StructUtils/StructUtils.uplugin	39
StructViewer	build.cs	Engine/Source/Editor/StructViewer/StructViewer.Build.cs	5
StudioTelemetry	uplugin	Engine/Plugins/Experimental/StudioTelemetry/StudioTelemetry.uplugin	29
StylusInput	uplugin	Engine/Plugins/Editor/StylusInput/StylusInput.uplugin	20
SubobjectDataInterface	build.cs	Engine/Source/Editor/SubobjectDataInterface/SubobjectDataInterface.Build.cs	6
SubobjectEditor	build.cs	Engine/Source/Editor/SubobjectEditor/SubobjectEditor.Build.cs	6
SubversionSourceControl	uplugin	Engine/Plugins/Developer/SubversionSourceControl/SubversionSourceControl.uplugin	20
SunPosition	uplugin	Engine/Plugins/Runtime/SunPosition/SunPosition.uplugin	19
SurfaceEffects	uplugin	Engine/Plugins/Experimental/SurfaceEffects/SurfaceEffects.uplugin	18
SwarmInterface	build.cs	Engine/Source/Editor/SwarmInterface/SwarmInterface.Build.cs	6
Swift	build.cs	Engine/Source/ThirdParty/Apple/Swift/Swift.Build.cs	6
SwitchboardCommon	uplugin	Engine/Plugins/VirtualProduction/Switchboard/Switchboard.uplugin	19
SwitchboardEditor	uplugin	Engine/Plugins/VirtualProduction/Switchboard/Switchboard.uplugin	28
SymsLib	build.cs	Engine/Source/Runtime/SymsLib/SymsLib.Build.cs	6
SynthBenchmark	build.cs	Engine/Source/Runtime/SynthBenchmark/SynthBenchmark.Build.cs	5
Synthesis	uplugin	Engine/Plugins/Runtime/Synthesis/Synthesis.uplugin	20
SynthesisEditor	uplugin	Engine/Plugins/Runtime/Synthesis/Synthesis.uplugin	25
TVOSTargetPlatform	build.cs	Engine/Source/Developer/IOS/TVOSTargetPlatform/TVOSTargetPlatform.Build.cs	5
TakeMovieScene	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	55
TakeRecorder	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	49
TakeRecorderSources	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	43
TakeSequencer	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	61
TakeTrackRecorders	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	37
TakesCore	uplugin	Engine/Plugins/VirtualProduction/Takes/Takes.uplugin	31
TargetDeviceServices	build.cs	Engine/Source/Developer/TargetDeviceServices/TargetDeviceServices.Build.cs	5
TargetDeviceServicesScripting	uplugin	Engine/Plugins/Experimental/TargetDeviceServicesScripting/TargetDeviceServicesScripting.uplugin	17
TargetPlatform	build.cs	Engine/Source/Developer/TargetPlatform/TargetPlatform.Build.cs	6
TargetingSystem	uplugin	Engine/Plugins/Experimental/GameplayTargetingSystem/TargetingSystem.uplugin	19
TcpMessaging	uplugin	Engine/Plugins/Messaging/TcpMessaging/TcpMessaging.uplugin	21
TedsOutliner	uplugin	Engine/Plugins/Experimental/TypedElementDataStorageEditorUI/TypedElementDataStorageEditorUI.uplugin	19
TedsPropertyEditor	uplugin	Engine/Plugins/Experimental/TypedElementDataStorageEditorUI/TypedElementDataStorageEditorUI.uplugin	23
TelemetryUtils	build.cs	Engine/Source/Runtime/Analytics/TelemetryUtils/TelemetryUtils.Build.cs	5
TemplateSequence	uplugin	Engine/Plugins/MovieScene/TemplateSequence/TemplateSequence.uplugin	27
TemplateSequenceEditor	uplugin	Engine/Plugins/MovieScene/TemplateSequence/TemplateSequence.uplugin	32
TestFramework	uplugin	Engine/Plugins/Tests/TestFramework/TestFramework.uplugin	19
TestSamples	uplugin	Engine/Plugins/Tests/TestSamples/TestSamples.uplugin	19
TetMeshing	uplugin	Engine/Plugins/Experimental/TetMeshing/TetMeshing.uplugin	19
Text3D	uplugin	Engine/Plugins/Experimental/Text3D/Text3D.uplugin	17
Text3DEditor	uplugin	Engine/Plugins/Experimental/Text3D/Text3D.uplugin	23
TextToSpeech	uplugin	Engine/Plugins/Experimental/TextToSpeech/TextToSpeech.uplugin	20
TextureAlignMode	uplugin	Engine/Plugins/Editor/GeometryMode/GeometryMode.uplugin	29
TextureBuild	build.cs	Engine/Source/Developer/TextureBuild/TextureBuild.Build.cs	5
TextureBuildUtilities	build.cs	Engine/Source/Developer/TextureBuildUtilities/TextureBuildUtilities.Build.cs	5
TextureCompressor	build.cs	Engine/Source/Developer/TextureCompressor/TextureCompressor.Build.cs	5
TextureEditor	build.cs	Engine/Source/Editor/TextureEditor/TextureEditor.Build.cs	5
TextureFormat	build.cs	Engine/Source/Developer/TextureFormat/TextureFormat.Build.cs	5
TextureFormatASTC	build.cs	Engine/Source/Developer/TextureFormatASTC/TextureFormatASTC.Build.cs	5
TextureFormatDXT	build.cs	Engine/Source/Developer/TextureFormatDXT/TextureFormatDXT.Build.cs	5
TextureFormatETC2	build.cs	Engine/Source/Developer/TextureFormatETC2/TextureFormatETC2.Build.cs	5
TextureFormatIntelISPCTexComp	build.cs	Engine/Source/Developer/TextureFormatIntelISPCTexComp/TextureFormatIntelISPCTexComp.Build.cs	5
TextureFormatOodle	uplugin	Engine/Plugins/Developer/TextureFormatOodle/TextureFormatOodle.uplugin	18
TextureFormatUncompressed	build.cs	Engine/Source/Developer/TextureFormatUncompressed/TextureFormatUncompressed.Build.cs	5
TextureGraph	uplugin	Engine/Plugins/Experimental/TextureGraph/TextureGraph.uplugin	42
TextureGraphEditor	uplugin	Engine/Plugins/Experimental/TextureGraph/TextureGraph.uplugin	50
TextureGraphEngine	uplugin	Engine/Plugins/Experimental/TextureGraph/TextureGraph.uplugin	18
TextureGraphInsight	uplugin	Engine/Plugins/Experimental/TextureGraph/TextureGraph.uplugin	26
TextureGraphInsightEditor	uplugin	Engine/Plugins/Experimental/TextureGraph/TextureGraph.uplugin	34
TextureMediaPlayer	uplugin	Engine/Plugins/Experimental/TextureMediaPlayer/TextureMediaPlayer.uplugin	19
TextureMediaPlayerFactory	uplugin	Engine/Plugins/Experimental/TextureMediaPlayer/TextureMediaPlayer.uplugin	26
TextureShare	uplugin	Engine/Plugins/VirtualProduction/TextureShare/TextureShare.uplugin	27
TextureShareCore	uplugin	Engine/Plugins/VirtualProduction/TextureShare/TextureShare.uplugin	19
TextureShareDisplayCluster	uplugin	Engine/Plugins/VirtualProduction/TextureShare/TextureShare.uplugin	35
TextureUtilitiesCommon	build.cs	Engine/Source/Runtime/TextureUtilitiesCommon/TextureUtilitiesCommon.build.cs	5
TimeManagement	build.cs	Engine/Source/Runtime/TimeManagement/TimeManagement.Build.cs	5
TimecodeSynchronizer	uplugin	Engine/Plugins/Media/TimecodeSynchronizer/TimecodeSynchronizer.uplugin	19
TimecodeSynchronizerEditor	uplugin	Engine/Plugins/Media/TimecodeSynchronizer/TimecodeSynchronizer.uplugin	24
TimedDataMonitor	uplugin	Engine/Plugins/VirtualProduction/TimedDataMonitor/TimedDataMonitor.uplugin	19
TimedDataMonitorEditor	uplugin	Engine/Plugins/VirtualProduction/TimedDataMonitor/TimedDataMonitor.uplugin	24
ToolMenus	build.cs	Engine/Source/Developer/ToolMenus/ToolMenus.Build.cs	5
ToolMenusEditor	build.cs	Engine/Source/Editor/ToolMenusEditor/ToolMenusEditor.Build.cs	5
ToolPresetAsset	uplugin	Engine/Plugins/Experimental/ToolPresets/ToolPresets.uplugin	20
ToolPresetEditor	uplugin	Engine/Plugins/Experimental/ToolPresets/ToolPresets.uplugin	25
ToolWidgets	build.cs	Engine/Source/Developer/ToolWidgets/ToolWidgets.Build.cs	5
TraceAnalysis	build.cs	Engine/Source/Developer/TraceAnalysis/TraceAnalysis.Build.cs	5
TraceDataFiltering	uplugin	Engine/Plugins/Developer/TraceDataFiltering/TraceDataFilters.uplugin	20
TraceInsights	build.cs	Engine/Source/Developer/TraceInsights/TraceInsights.Build.cs	5
TraceLog	build.cs	Engine/Source/Runtime/TraceLog/TraceLog.Build.cs	7
TraceServices	build.cs	Engine/Source/Developer/TraceServices/TraceServices.Build.cs	5
TraceUtilities	uplugin	Engine/Plugins/TraceUtilities/TraceUtilities.uplugin	19
TranslationEditor	build.cs	Engine/Source/Editor/TranslationEditor/TranslationEditor.Build.cs	5
TreeMap	build.cs	Engine/Source/Developer/TreeMap/TreeMap.Build.cs	5
TurnkeyIO	build.cs	Engine/Source/Developer/TurnkeyIO/TurnkeyIO.Build.cs	5
TurnkeySupport	build.cs	Engine/Source/Editor/TurnkeySupport/TurnkeySupport.Build.cs	5
TwoFishBlockEncryptor	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/SymmetricEncryption/BlockEncryption/TwoFishBlockEncryptor/TwoFishBlockEncryptor.Build.cs	6
TypedElementFramework	build.cs	Engine/Source/Runtime/TypedElementFramework/TypedElementFramework.Build.cs	6
TypedElementRuntime	build.cs	Engine/Source/Runtime/TypedElementRuntime/TypedElementRuntime.Build.cs	6
TypedElementsDataStorage	uplugin	Engine/Plugins/Experimental/TypedElementsDataStorage/TypedElementsDataStorage.uplugin	19
TypedElementsDataStorageRevisionControl	uplugin	Engine/Plugins/Experimental/TypedElementsDataStorage/TypedElementsDataStorage.uplugin	27
TypedElementsDataStorageUI	uplugin	Engine/Plugins/Experimental/TypedElementsDataStorage/TypedElementsDataStorage.uplugin	23
UATHelper	build.cs	Engine/Source/Editor/UATHelper/UATHelper.Build.cs	5
UEJpegComp	build.cs	Engine/Source/Runtime/UEJpegComp/UEJpegComp.Build.cs	5
UELibSampleRate	build.cs	Engine/Source/ThirdParty/libSampleRate/UElibSampleRate.Build.cs	5
UELibrary	build.cs	Engine/Source/Runtime/UELibrary/UELibrary.Build.cs	5
UEOgg	build.cs	Engine/Source/ThirdParty/Ogg/UEOgg.Build.cs	6
UEOpenExr	build.cs	Engine/Source/ThirdParty/openexr/UEOpenExr.Build.cs	6
UEOpenExrRTTI	uplugin	Engine/Plugins/MovieScene/MovieRenderPipeline/MovieRenderPipeline.uplugin	76
UEWavComp	build.cs	Engine/Source/Runtime/UEWavComp/UEWavComp.Build.cs	5
UElibJPG	build.cs	Engine/Source/ThirdParty/libJPG/UElibJPG.Build.cs	5
UElibPNG	build.cs	Engine/Source/ThirdParty/libPNG/UElibPNG.Build.cs	7
UIFramework	uplugin	Engine/Plugins/Experimental/UIFramework/UIFramework.uplugin	19
UMG	build.cs	Engine/Source/Runtime/UMG/UMG.Build.cs	5
UMGEditor	build.cs	Engine/Source/Editor/UMGEditor/UMGEditor.Build.cs	5
UObjectPlugin	uplugin	Engine/Plugins/Developer/UObjectPlugin/UObjectPlugin.uplugin	20
USDClasses	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	83
USDClassesEditor	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	88
USDExporter	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	75
USDMultiUser	uplugin	Engine/Plugins/Importers/USDMultiUser/USDMultiUser.uplugin	23
USDSchemas	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	35
USDStage	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	43
USDStageEditor	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	51
USDStageEditorViewModels	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	67
USDStageImporter	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	59
USDTests	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	104
USDUtilities	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	27
UVEditor	uplugin	Engine/Plugins/Editor/UVEditor/UVEditor.uplugin	19
UVEditorTools	uplugin	Engine/Plugins/Editor/UVEditor/UVEditor.uplugin	24
UVEditorToolsEditorOnly	uplugin	Engine/Plugins/Editor/UVEditor/UVEditor.uplugin	29
UbaController	uplugin	Engine/Plugins/UbaController/UbaController.uplugin	22
UdpMessaging	uplugin	Engine/Plugins/Messaging/UdpMessaging/UdpMessaging.uplugin	30
UncontrolledChangelists	build.cs	Engine/Source/Developer/UncontrolledChangelists/UncontrolledChangelists.Build.cs	5
UndoHistory	build.cs	Engine/Source/Developer/UndoHistory/UndoHistory.Build.cs	5
UndoHistoryEditor	build.cs	Engine/Source/Editor/UndoHistoryEditor/UndoHistoryEditor.Build.cs	5
UniversalObjectLocator	build.cs	Engine/Source/Runtime/UniversalObjectLocator/UniversalObjectLocator.Build.cs	5
UniversalObjectLocatorEditor	build.cs	Engine/Source/Editor/UniversalObjectLocatorEditor/UniversalObjectLocatorEditor.Build.cs	5
UnixCommonStartup	build.cs	Engine/Source/Runtime/Unix/UnixCommonStartup/UnixCommonStartup.Build.cs	6
UnrealEd	build.cs	Engine/Source/Editor/UnrealEd/UnrealEd.Build.cs	6
UnrealEdMessages	build.cs	Engine/Source/Editor/UnrealEdMessages/UnrealEdMessages.Build.cs	5
UnrealGame	build.cs	Engine/Source/Runtime/UnrealGame/UnrealGame.Build.cs	5
UnrealUSDWrapper	uplugin	Engine/Plugins/Importers/USDImporter/USDImporter.uplugin	19
UnsavedAssetsTracker	build.cs	Engine/Source/Developer/UnsavedAssetsTracker/Source/UnsavedAssetsTracker.Build.cs	5
UserToolBoxBasicCommand	uplugin	Engine/Plugins/Experimental/UserToolBoxBasicCommand/UserToolBoxBasicCommand.uplugin	19
UserToolBoxCore	uplugin	Engine/Plugins/Experimental/UserToolBoxCore/UserToolBoxCore.uplugin	19
VCamBlueprintNodes	uplugin	Engine/Plugins/VirtualProduction/VirtualCameraCore/VirtualCameraCore.uplugin	34
VCamCore	uplugin	Engine/Plugins/VirtualProduction/VirtualCameraCore/VirtualCameraCore.uplugin	39
VCamCoreEditor	uplugin	Engine/Plugins/VirtualProduction/VirtualCameraCore/VirtualCameraCore.uplugin	47
VCamExtensions	uplugin	Engine/Plugins/VirtualProduction/VirtualCamera/VirtualCamera.uplugin	19
VCamExtensionsEditor	uplugin	Engine/Plugins/VirtualProduction/VirtualCamera/VirtualCamera.uplugin	24
VHACD	build.cs	Engine/Source/ThirdParty/VHACD/VHACD.Build.cs	4
VPBookmark	uplugin	Engine/Plugins/Experimental/VirtualProductionUtilities/VirtualProductionUtilities.uplugin	28
VPBookmarkEditor	uplugin	Engine/Plugins/Experimental/VirtualProductionUtilities/VirtualProductionUtilities.uplugin	33
VPMaterialsEditor	uplugin	Engine/Plugins/Experimental/VirtualProductionUtilities/VirtualProductionUtilities.uplugin	38
VPRoles	uplugin	Engine/Plugins/Experimental/VirtualProduction/VPRoles/VPRoles.uplugin	19
VPRolesEditor	uplugin	Engine/Plugins/Experimental/VirtualProduction/VPRoles/VPRoles.uplugin	24
VPSettings	uplugin	Engine/Plugins/Experimental/VirtualProduction/VPSettings/VPSettings.uplugin	19
VPUtilities	uplugin	Engine/Plugins/Experimental/VirtualProductionUtilities/VirtualProductionUtilities.uplugin	18
VPUtilitiesEditor	uplugin	Engine/Plugins/Experimental/VirtualProductionUtilities/VirtualProductionUtilities.uplugin	23
VPxDecoderElectra	uplugin	Engine/Plugins/Media/VPxDecoderElectra/VPxDecoderElectra.uplugin	16
VREditor	build.cs	Engine/Source/Editor/VREditor/VREditor.Build.cs	5
VTCodecs	uplugin	Engine/Plugins/Experimental/AVCodecs/VTCodecs/VTCodecs.uplugin	18
VTCodecsRHI	uplugin	Engine/Plugins/Experimental/AVCodecs/VTCodecs/VTCodecs.uplugin	29
VariantManager	uplugin	Engine/Plugins/Enterprise/VariantManager/VariantManager.uplugin	20
VariantManagerContent	uplugin	Engine/Plugins/Enterprise/VariantManagerContent/VariantManagerContent.uplugin	20
VariantManagerContentEditor	uplugin	Engine/Plugins/Enterprise/VariantManagerContent/VariantManagerContent.uplugin	25
VectorVM	build.cs	Engine/Source/Runtime/VectorVM/VectorVM.Build.cs	5
VertexDeltaModel	uplugin	Engine/Plugins/Animation/MLDeformer/VertexDeltaModel/VertexDeltaModel.uplugin	24
VertexDeltaModelEditor	uplugin	Engine/Plugins/Animation/MLDeformer/VertexDeltaModel/VertexDeltaModel.uplugin	30
ViewportInteraction	build.cs	Engine/Source/Editor/ViewportInteraction/ViewportInteraction.Build.cs	7
ViewportSnapping	build.cs	Engine/Source/Editor/ViewportSnapping/ViewportSnapping.Build.cs	5
VirtualCamera	uplugin	Engine/Plugins/VirtualProduction/VirtualCamera/VirtualCamera.uplugin	29
VirtualCameraEditor	uplugin	Engine/Plugins/VirtualProduction/VirtualCamera/VirtualCamera.uplugin	34
VirtualFileCache	build.cs	Engine/Source/Runtime/VirtualFileCache/VirtualFileCache.Build.cs	5
VirtualHeightfieldMesh	uplugin	Engine/Plugins/Experimental/VirtualHeightfieldMesh/VirtualHeightfieldMesh.uplugin	19
VirtualHeightfieldMeshEditor	uplugin	Engine/Plugins/Experimental/VirtualHeightfieldMesh/VirtualHeightfieldMesh.uplugin	25
VirtualScouting	uplugin	Engine/Plugins/Experimental/VirtualScouting/VirtualScouting.uplugin	31
VirtualScoutingEditor	uplugin	Engine/Plugins/Experimental/VirtualScouting/VirtualScouting.uplugin	39
VirtualScoutingOpenXR	uplugin	Engine/Plugins/Experimental/VirtualScouting/VirtualScouting.uplugin	23
VirtualTexturingEditor	build.cs	Engine/Source/Editor/VirtualTexturingEditor/VirtualTexturingEditor.Build.cs	5
Virtualization	build.cs	Engine/Source/Developer/Virtualization/Virtualization.Build.cs	6
VirtualizationEditor	build.cs	Engine/Source/Editor/VirtualizationEditor/VirtualizationEditor.Build.cs	5
VisualGraphUtils	build.cs	Engine/Source/Developer/VisualGraphUtils/VisualGraphUtils.Build.cs	5
VisualStudioCodeSourceCodeAccess	uplugin	Engine/Plugins/Developer/VisualStudioCodeSourceCodeAccess/VisualStudioCodeSourceCodeAccess.uplugin	20
VisualStudioDTE	build.cs	Engine/Source/ThirdParty/Windows/VisualStudioDTE/VisualStudioDTE.Build.cs	12
VisualStudioSourceCodeAccess	uplugin	Engine/Plugins/Developer/VisualStudioSourceCodeAccess/VisualStudioSourceCodeAccess.uplugin	21
Voice	build.cs	Engine/Source/Runtime/Online/Voice/Voice.Build.cs	6
VoiceChat	uplugin	Engine/Plugins/Online/VoiceChat/VoiceChat/VoiceChat.uplugin	16
Vorbis	build.cs	Engine/Source/ThirdParty/Vorbis/Vorbis.Build.cs	5
VorbisAudioDecoder	build.cs	Engine/Source/Runtime/VorbisAudioDecoder/Module/VorbisAudioDecoder.Build.cs	5
VorbisFile	build.cs	Engine/Source/ThirdParty/Vorbis/VorbisFile.Build.cs	5
Voronoi	build.cs	Engine/Source/Runtime/Experimental/Voronoi/Voronoi.Build.cs	5
Vulkan	build.cs	Engine/Source/ThirdParty/Vulkan/Vulkan.Build.cs	7
VulkanRHI	build.cs	Engine/Source/Runtime/VulkanRHI/VulkanRHI.Build.cs	6
VulkanShaderFormat	build.cs	Engine/Source/Developer/VulkanShaderFormat/VulkanShaderFormat.Build.cs	5
WMFCodecs	uplugin	Engine/Plugins/Experimental/AVCodecs/WMFCodecs/WMFCodecs.uplugin	18
WarpUtils	uplugin	Engine/Plugins/Runtime/WarpUtils/WarpUtils.uplugin	27
Water	uplugin	Engine/Plugins/Experimental/Water/Water.uplugin	19
WaterEditor	uplugin	Engine/Plugins/Experimental/Water/Water.uplugin	24
WaveFunctionCollapse	uplugin	Engine/Plugins/Experimental/WaveFunctionCollapse/WaveFunctionCollapse.uplugin	18
WaveTable	uplugin	Engine/Plugins/Runtime/WaveTable/WaveTable.uplugin	20
WaveTableEditor	uplugin	Engine/Plugins/Runtime/WaveTable/WaveTable.uplugin	25
WaveformEditor	uplugin	Engine/Plugins/Editor/WaveformEditor/WaveformEditor.uplugin	19
WaveformEditorWidgets	uplugin	Engine/Plugins/Editor/WaveformEditor/WaveformEditor.uplugin	24
WaveformTransformations	uplugin	Engine/Plugins/Editor/WaveformEditor/WaveformEditor.uplugin	29
WaveformTransformationsWidgets	uplugin	Engine/Plugins/Editor/WaveformEditor/WaveformEditor.uplugin	34
WebAPI	uplugin	Engine/Plugins/Experimental/Web/WebAPI/WebAPI.uplugin	20
WebAPIBlueprintGraph	uplugin	Engine/Plugins/Experimental/Web/WebAPI/WebAPI.uplugin	30
WebAPIEditor	uplugin	Engine/Plugins/Experimental/Web/WebAPI/WebAPI.uplugin	25
WebAPILiquidJS	uplugin	Engine/Plugins/Experimental/Web/WebAPI/WebAPI.uplugin	40
WebAPIOpenAPI	uplugin	Engine/Plugins/Experimental/Web/WebAPI/WebAPI.uplugin	35
WebAuth	uplugin	Engine/Plugins/Online/WebAuth/WebAuth.uplugin	15
WebBrowser	build.cs	Engine/Source/Runtime/WebBrowser/WebBrowser.Build.cs	6
WebBrowserNativeProxy	uplugin	Engine/Plugins/Runtime/WebBrowserNativeProxy/WebBrowserNativeProxy.uplugin	18
WebBrowserTexture	build.cs	Engine/Source/Runtime/WebBrowserTexture/WebBrowserTexture.Build.cs	6
WebBrowserWidget	uplugin	Engine/Plugins/Runtime/WebBrowserWidget/WebBrowserWidget.uplugin	19
WebMMedia	uplugin	Engine/Plugins/Media/WebMMedia/WebMMedia.uplugin	17
WebMMediaEditor	uplugin	Engine/Plugins/Media/WebMMedia/WebMMedia.uplugin	30
WebMMediaFactory	uplugin	Engine/Plugins/Media/WebMMedia/WebMMedia.uplugin	35
WebMMoviePlayer	uplugin	Engine/Plugins/Runtime/WebMMoviePlayer/WebMMoviePlayer.uplugin	19
WebRTC	build.cs	Engine/Source/ThirdParty/WebRTC/WebRTC.Build.cs	7
WebRemoteControl	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	46
WebSocketMessaging	uplugin	Engine/Plugins/Experimental/WebSocketMessaging/WebSocketMessaging.uplugin	19
WebSocketNetworking	uplugin	Engine/Plugins/Experimental/WebSocketNetworking/WebSocketNetworking.uplugin	20
WebSockets	build.cs	Engine/Source/Runtime/Online/WebSockets/WebSockets.Build.cs	5
WidgetAutomationTests	uplugin	Engine/Plugins/Tests/WidgetAutomationTests/WidgetAutomationTests.uplugin	20
WidgetCarousel	build.cs	Engine/Source/Runtime/WidgetCarousel/WidgetCarousel.Build.cs	5
WidgetEditorToolPalette	uplugin	Engine/Plugins/Experimental/WidgetEditorToolPalette/WidgetEditorToolPalette.uplugin	19
WidgetRegistration	build.cs	Engine/Source/Developer/WidgetRegistration/WidgetRegistration.Build.cs	5
WinDualShock	uplugin	Engine/Plugins/Runtime/Windows/WinDualShock/WinDualShock.uplugin	26
WinHttp	build.cs	Engine/Source/ThirdParty/WinHttp/WinHttp.Build.cs	5
WinPixEventRuntime	build.cs	Engine/Source/ThirdParty/Windows/PIX/WinPixEventRuntime.Build.cs	6
WindowsDeviceProfileSelector	uplugin	Engine/Plugins/Runtime/WindowsDeviceProfileSelector/WindowsDeviceProfileSelector.uplugin	20
WindowsMoviePlayer	uplugin	Engine/Plugins/Runtime/WindowsMoviePlayer/WindowsMoviePlayer.uplugin	19
WindowsPlatformEditor	build.cs	Engine/Source/Developer/Windows/WindowsPlatformEditor/WindowsPlatformEditor.Build.cs	5
